Tweet,polarity,subjectivity,Sentiment
RT @CharriseJLane: Stop giving money to Ukraine.,0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"RT @f_philippot: « AP, citant des responsables américains, annonce que les premières découvertes suggèrent que le missile qui a frappé la P…",0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @NotaliaMateo: Within an hour of the images of the Ukrainian bomb in Poland, we had twitter assessments that it actually WAS from Ukrain…",0.0,0.1,Negative
@RnaudBertrand Trudeau's lack of understanding of geopolitics is disastrous for Canada. Not an iota of history  or… https://t.co/yrMcFPTsoi,-0.7,0.8,Positive
"@Dynodonkey1 Listen DildoDonkey, Joe Biden through his weak leadership allowed Putin to invade Ukraine. History tea… https://t.co/K6KEsGwaws",-0.375,0.625,Positive
"I guess when you help launder money in Ukraine for the sitting administration, they cut you some breaks https://t.co/kAokFUumWU",0.0,0.0,Negative
"RT @Notmymonkey11: @ClausPe3 @tatzner_simone Klar!
Der #staatsfunk #ZDF hat irgendwie so seine Probleme wahrheitsgetreu über sämtliche Them…",0.0,0.0,Negative
"@Monopoly907 @roun_sa_ville he didnt tho, the amount of grain imported into ukraine was massive compared to every o… https://t.co/4lm5hngLEc",0.0,1.0,Negative
@chriswhitside @propornot @michaeldweiss So many logical fallacies in just a couple of tweets. Just b/c the US &amp; Eu… https://t.co/cIGGWPgTiO,0.375,0.375,Negative
"RT @PatriotFileTwo: @greg_price11 Who's 'we' @LeaderMcConnell? We Americans did NOT support the pork laden infrastructure giveaway, gun con…",0.0,0.0,Negative
“I want to live” project shows how the hotline attacks Russian soldiers https://t.co/ffY5t4hhg3,0.068181818,0.25,Negative
"RT @KimDotcom: Must watch:
Does the US military leadership have enough of the US proxy war in Ukraine? Big development.
https://t.co/tyRWIV…",-0.033333333,0.233333333,Positive
I think the war in Russia will end very soon. Seems like everyone is seeing that no one wins in modern warfare and… https://t.co/8WaMFrXObM,0.233333333,0.266666667,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @KyivIndependent: ""Russian goal seems to be to entrench and defend for the next several months, and then attempt a new offensive in the…",0.034090909,0.113636364,Negative
"RT @rahan_e: A partir d'aujourd'hui la #Russie est en récession. 
#Poutine grand stratège.
#Kherson #Ukrainiens #Kyiv #VolodimirZelensky #U…",0.5,1.0,Negative
RT @YvesPDB: @EmmanuelMacron Bravo ! Donc appliquons les accords de #Minsk sur l’#Ukraine ! Le Droit international retrouvera du prestige b…,0.0,0.0,Negative
"Engrenage, escalade, nucléaire, @Guaino_Henri fait part de ses inquiétudes sur la guerre en #Ukraine . «  Dans la g… https://t.co/Ph2QZUD4fc",0.0,0.0,Negative
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
@jannikkel6 @_Kittypunk Der kommt bestimmt auf die Liste der Ukraine,0.0,0.0,Negative
"RT @lcatboonies: @mikepompeo Wut?

""He was not happy to have been questioned about Ukraine, he asked, 'Do you think Americans care about Uk…",-0.4,1.0,Positive
@AldebertMuriel @PhilConte2 L’Ukraine est indépendante depuis 1991 et les Ukrainiens sont chez eux en Ukraine n’en déplaise à Poutine,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
@Angloman_GB @ipet_isut You should do some research rather than believe spoon fed lies by government and media.… https://t.co/ZIrtxP63fU,0.0,0.0,Negative
"#Zelensky rebuffs Polish friends

Instead of condolences he says:

“I have no doubt that it was not our missile” he… https://t.co/Cz4c707kVv",0.0,0.0,Negative
@almostjingo @MattWalshBlog Ukraine was invaded by Russia. Russia launched a major missile attack on illegal civili… https://t.co/InVEbalHnr,-0.21875,0.5,Positive
"🇺🇦💪Another trophy
#Ukraine #UkraineWar #UkraineRussiaWar #Ukrainian #Ukraina #UkrainaRussianWar… https://t.co/snyIC6BVuU",0.0,0.0,Negative
RT @Blue_Sauron: Ukrainian serviceman at Pavlivka axis (right between these 3 neutralized Russian AFVs in quoted tweet) firing an RPG round…,0.142857143,0.267857143,Negative
RT @ukrainiansquad: These warriors force you to love them. With you guys Ukraine will be free.❤️ https://t.co/b8ySXN62Gq,0.5,0.6,Negative
Yesterday all over the news you heard about Russia bombing Poland. Today you have to dig hard to find it was fired… https://t.co/2PU58LJcJ3,-0.291666667,0.541666667,Positive
"RT @Dominiquetaegon: This is BIG. 

Polish PM has just come out and said the missiles were most likely to have come from Ukrainian air defe…",0.166666667,0.533333333,Negative
RT @KimDotcom: I have taken a lot of heat for calling out the US proxy war in Ukraine and for educating you about the real reasons for this…,0.2,0.3,Negative
"The project's spokesperson said that they had received more than 3,500 appeals from Russian servicemen since the in… https://t.co/P0pkDCebBy",0.25,0.25,Negative
"RT @IuliiaMendel: whatever the final conclusions may be, it is clear that the party ultimately responsible for this tragic incident is Russ…",-0.1125,0.670833333,Positive
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @RepMTG: The missile attack killing two innocent people in Poland was likely from Ukrainian Air Defense.

We must stop letting Zelensky…",0.25,0.85,Negative
RT @JayinKyiv: Belarus complains that Ukraine has committed hostile actions by making it more difficult for Belarus to invade Ukraine.,0.0,0.75,Negative
RT @DarthPutinKGB: Ukraine is risking WW3 by shooting down an innocent Russian cruise missile on its way to denazify a childrens playground.,0.114814815,0.32962963,Negative
RT @ukrainiansquad: These warriors force you to love them. With you guys Ukraine will be free.❤️ https://t.co/b8ySXN62Gq,0.5,0.6,Negative
"RT @JacquesFrre2: 📛#Ukraine - Après que la #Russie, la #Pologne, les #USA et l'#OTAN ont déclaré que le missile qui est tombé sur le territ…",0.0,0.0,Negative
"RT @THUotila: Finland to send Ukraine ""stuff that Ukraine needs"".",0.0,0.0,Negative
"RT @AJEnglish: ‘Not Ukraine’s fault’ 

NATO says Russia to blame for Poland blast https://t.co/B4kOESdFdq https://t.co/iHMOjTJyKn",0.0,0.0,Negative
@kingojungle Politicians not supporting an audit of taxpayers money given to Ukraine are afraid of what an audit wi… https://t.co/wXCanMaK6p,-0.3625,0.575,Positive
"21+ (seriously)😱

An Orc played dead, did not save him, to the contrary.🔥🔥🔥🔥

#Dronehunting 
#drone 
#SlavaUkraini… https://t.co/eQEZggXemY",-0.2,0.4,Positive
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
RT @Wehawke4: @POTUS So you gave my money to Ukraine who in turn gave my money to FTX who in turn gave my money to the Democrat party just…,0.0,0.0,Negative
RT @marcfriedrich7: Ukrainische Luftabwehrraketen sind in Polen für zwei Opfer verantwortlich. Es ist unverantwortlich wie viele sofort nac…,0.0,0.0,Negative
"#Germany #Fakenews and #NGOs , a report by #AmnestyInternational , accuse #Russia of deporting people from #Ukraine… https://t.co/xDn1GOMnk6",0.0,0.0,Negative
Pentagon says U.S. will support Ukraine 'for as long as it takes' https://t.co/TTNkqfWpJy #reuters,-0.05,0.4,Positive
"RT @UnholyRom3: Iran isn’t killing 15,000 protesters and Ukraine hit Poland. People in the US are some of the DUMBEST humans on earth.",0.0,0.0,Negative
"@ClownWorldYT1 IT IS DANGEROUS TO DEFEND YOURSELF AGAINST THE RUSSIAN ASSAULT

YOU NEED TO ALLOW YOUR PEOPLE TO BE… https://t.co/7tI8skpVA4",-0.3,0.45,Positive
RT @jabuttee: 🧵 @KatrinaNation has been writing a @washingtonpost opinion piece on Ukraine once a month. The people she quotes and referenc…,0.0,0.0,Negative
@KimDotcom Russia did not start this war. Ukraine started this war because they tried to genocide the Russian peopl… https://t.co/VrCWQ4jE8k,0.0,0.0,Negative
"Blasts Rock Sevastopol l US Says Putin Planning Fresh Attacks l Turkey Sends Kirpi Vehicles To Kyiv
#NATO #Poland… https://t.co/bakJj4lXlE",0.3,0.5,Negative
"RT @RT_com: Ukraine admits firing missile near Poland blast site – CNN

Kiev previously tried to blame Russia and suggest that NATO should…",-0.033333333,0.283333333,Positive
"@DefenceU ""Show this card to a Ukrainian soldier - it will save your life and help you get back home'""… https://t.co/XbGy8eiHX7",0.0,0.0,Negative
"RT @PhillipsPOBrien: Milley--in comparison Ukraine has had success, after success, after success. Russia now attempting to regroup their fo…",0.3,0.0,Negative
"RT @CliffMaloneyJr: Ukraine tried to lie the world into WWIII

Never forget this",0.0,0.0,Negative
"@itsEritrea I mean, when Russia is bombing your city that literally borders Poland there's a decent chance this can… https://t.co/JhN5CDgecX",-0.072916667,0.677083333,Positive
"RT @Gerashchenko_en: Russia started the war.

Energy wars,
Hunger wars,
Cyber wars,
Genocide,
Millions of refugees,
Environmental crisis,
P…",0.0,0.0,Negative
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
RT @ukraine_map: US General Mark Milley 🇺🇸 stated that Russia has lost a lot of their 4th and 5th generation fighter jets and a lot of thei…,0.05,0.5,Negative
"RT @Trudeaus_Ego: According to #Article5, an attack on any NATO country is considered an attack on all NATO countries, including the USA.…",0.0,0.0,Negative
RT @avischarf: WSJ exculsive: Ukraine managed to land an Iranian Mohajer6 drone used by Russia. They found majority of parts originate in t…,0.0,0.0,Negative
"RT @mil_in_ua: 🇺🇦Танковий тягач Oshkosh M1070, який придбав Фонд Порошенка разом з волонтерами, прибув в Україну

https://t.co/j1mxZvzoRe…",0.0,0.0,Negative
Poland is not calling for any retaliation on Ukraine for the air defense missile that landed in Poland. This bozo m… https://t.co/BmcSovQYqJ,0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @Gerashchenko_en: Russia started the war.

Energy wars,
Hunger wars,
Cyber wars,
Genocide,
Millions of refugees,
Environmental crisis,
P…",0.0,0.0,Negative
"RT @PrisonPlanet: They blamed a potentially world war escalating missile attack on Russia, when Ukraine fired the missile, and we're all ju…",0.0,1.0,Negative
"Singing in English not for everyone... But well, We all share our Solidarity with Ukraine https://t.co/ZPlUSLuQdH",0.0,0.0,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"@MAStrackZi Liefern wir eigentlich solche Raketen an die Ukraine? Was, wenn sich eine aus deutscher Wertarbeit nach… https://t.co/2oTIZ3HVar",0.0,0.0,Negative
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
"@Reuters Ukraine missile paid by europian and usa tax payers money ,probably Poland it self.",0.0,0.0,Negative
"@BackAndAlive Шановне панство, це буде в останній ключовій чорній коробці, я вгадала? 😁 @DI_Ukraine https://t.co/v89vkPBfQk",0.0,0.0,Negative
"RT @VentureCoinist: New show w/ @MaajidNawaz is live:

-FTX stole billions from crypto investors to fund Democrats
-Ties to SEC chair Gensl…",0.057575758,0.518181818,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"RT @f_philippot: - Zelensky dit que la Russie a attaqué la Pologne
- Même les Américains répondent que le missile vient d’Ukraine
- Zelensk…",0.0,0.0,Negative
"RT @AJEnglish: ‘Not Ukraine’s fault’ 

NATO says Russia to blame for Poland blast https://t.co/B4kOESdFdq https://t.co/iHMOjTJyKn",0.0,0.0,Negative
"""Die Wahrscheinlichkeit eines 🇺🇦militärischen Sieges - definiert als das Vertreiben der Russen aus der gesamten 🇺🇦,… https://t.co/s2H9u7S6JE",0.0,0.0,Negative
RT @B__ANASTASIYA: IAEA: #Khmelnytskyi and #Rivne NPPs were partially de-energized due to yesterday's missile strikes by russian troops on…,-0.075,0.225,Positive
RT @StephenM: Does Senate GOP leadership have a rebuttal to the top Dem detailing plans to replace higher-paid US workers w/lower-paid ille…,0.5,0.5,Negative
"RT @ErdmuteD: Tomorrow Jeremy Hunt will tell the Nation that Britain's 11% inflation is GLOBAL,it's covid it's Ukraine. NO that's a massive…",0.0,0.0,Negative
@RepMTG about. They aren’t Soviet block ones but still ones that usually stay neutral. We can’t leave now and Putin… https://t.co/R3s5Ql0iPt,-0.25,0.25,Positive
RT @GuntherEagleman: Joe Biden asking for 37 Billion more for Ukraine is fucking absurd…,-0.05,0.65,Positive
The Biden Administration just requested another $38 Billion for Ukraine.,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
RT @oww72: @BaddCompani The new in charge house rethuglicans have announced that they will not agree to any more funding for Ukraine. They…,0.318181818,0.477272727,Negative
RT @SamRamani2: BREAKING: U.S. President Joe Biden reportedly requests an additional $37.7 billion to support Ukraine,0.0,0.0,Negative
