Tweet,polarity,subjectivity,Sentiment
RT @rising_serpent: Biden-FTX-Ukraine is everything they claimed Trump was doing with Russia and then investigated him for five straight ye…,0.2,0.4,Negative
#Why We are #Supporting #Ukraine #Fundraising #Liviv #Childrens #Hospital #StEdmundsRoch ⁦@RochValleyRadio⁩ ⁦… https://t.co/R2RRufwRtb,0.25,0.25,Negative
"RT @CliffMaloneyJr: Ukraine tried to lie the world into WWIII

Never forget this",0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @Volod_Ishchenko: With the ""decolonization"" of the remaining presence of Russian or Soviet culture in Ukraine's public sphere, eliminati…",0.0,0.033333333,Negative
RT @StephenM: Does Senate GOP leadership have a rebuttal to the top Dem detailing plans to replace higher-paid US workers w/lower-paid ille…,0.5,0.5,Negative
"RT @1000news_de: 16.11.2022 Kommentar 
Lesia Vasylenko MdP #Kiew macht #Putin dafür verantwortlich, dass zwei polnische Staatsbürger getöte…",0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
RT @blackintheempir: Ukraine is not a NATO member and they bombed Poland,0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
@DonaldJTrumpJr No!  This suggestion exposes you for what you are!  This is Ukraine https://t.co/ftFxQTcdNX,0.0,0.0,Negative
"RT @L_ThinkTank: [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 La Hongrie qualifie les propos du Président ukrainien Zelensky « d'irresponsables » car « il…",-0.75,1.0,Positive
RT @Omerta_officiel: « Il est difficile de croire que le Président Ukrainien Volodymyr Zelensky n’est pas au courant que sa propre défense…,0.0,0.0,Negative
"RT @BravaPt: @jensstoltenberg @SecDef ""russia must stop the war"" but doesn't.Yesterday, while peace was discussed in G20 (-1), Ukraine suff…",0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"Україна мала і має повне право захищати себе: Білий дім про падіння ракети у Польщі
https://t.co/gGDtCUgeRM",0.0,0.0,Negative
"RT @SwedishPM: Sweden is significantly increasing our support to Ukraine’s freedom, sovereignty and territorial integrity. Today we announc…",0.375,0.875,Negative
"RT @Podolyak_M: Put emphasis properly.
Putin's Russia is a key threat to the global world. Ukraine is trying to restrain ru-outrage, stop e…",0.0,0.366666667,Negative
RT @GuntherEagleman: Joe Biden asking for 37 Billion more for Ukraine is fucking absurd…,-0.05,0.65,Positive
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @oleksiireznikov: Good news from Scandinavia: Sweden announced another package of security assistance for 🇺🇦 worth SEK 720m.
Air defence…",0.5,0.35,Negative
,,,
@ERyzko @lifedesigns_mo @osaxnymloth @PrisonPlanet Joe Biden along with that muppet in Ukraine started this war,0.0,0.0,Negative
"RT @f_philippot: - Zelensky dit que la Russie a attaqué la Pologne
- Même les Américains répondent que le missile vient d’Ukraine
- Zelensk…",0.0,0.0,Negative
"RT @vonderleyen: While G20 leaders were meeting and calling for the war to end, Russia conducted massive strikes against Ukraine.

With G7…",0.0,1.0,Negative
I support Ukraine 🇺🇦,0.0,0.0,Negative
"RT @derspiegel: Putins Soldaten sollen willkürlich Menschen festgesetzt, Handys kontrolliert und Krankenwagen gestohlen haben: Eine Einwohn…",0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @ChildrenUKR: Promote our hashtag #UkraineStolenChildren by retweeting or responding to other accounts, ask and keep asking: “What about…",-0.125,0.375,Positive
Just a  500 or 1000 km away from ukraine the us has some nukes,0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"I just showed my support for UNICEF and the children. Check out UNICEF USA to learn what they are doing, and how yo… https://t.co/3jSReQDhSA",0.0,0.0,Negative
"3. Daarom er zijn de arbeidersklassestrijd&amp;'t proletarisch internationalisme nodig tegen de bourgeoisie,capitalism,… https://t.co/dEvU82zfSY",0.0,0.0,Negative
"RT @SLThank4thefish: So, Ukraine (our ally) mistakenly fires missiles into Poland (a NATO member), publicly and repeatedly confidently blam…",0.25,0.45,Negative
"RT @MariaZarivna: Supply of #F-16 fighter jets to 🇺🇦 is essential to #CloseTheSky and prevent more missiles from hitting #Ukraine, #Poland,…",0.25,0.4,Negative
"RT @w_terrence: Joe Biden is asking Congress for over $37 billion in new emergency aid to Ukraine.

DONT SEND THEM A DAMN DIME!

This is mo…",0.170454545,0.454545455,Negative
"RT @UsefulIdiotpod: “The day the squad and Bernie voted for war credits for Ukraine, that whole progressive enterprise turned into a rottin…",0.2,0.4,Negative
"@RepMTG I'm all for that. I'm starting to wonder if Russia is right. 3 years ago, Ukraine was corrupt and sending J… https://t.co/hrzVR5PlLL",-0.071428571,0.545238095,Positive
RT @ukraine_map: If Congress 🇺🇸 approves the new $37.7 Billion aid package for Ukraine it would mean US has allocated over $103 Billion for…,-0.088068182,0.571022727,Positive
"RT @franceinfo: Guerre en Ukraine : la Russie entre en récession, neuf mois après le début du conflit

https://t.co/1KYBvzQ4Hn https://t.co…",0.0,0.0,Negative
"RT @Dominiquetaegon: This is BIG. 

Polish PM has just come out and said the missiles were most likely to have come from Ukrainian air defe…",0.166666667,0.533333333,Negative
RT @fabushka_: Ukraine: mercilessly murders peaceful Polish farmers and destroys their tractor in an attempt to drag NATO into direct confr…,-0.1125,0.492708333,Positive
RT @KimDotcom: I have taken a lot of heat for calling out the US proxy war in Ukraine and for educating you about the real reasons for this…,0.2,0.3,Negative
"@vonderleyen you mean the missile from the Ukraine, which they used in attempt to start WW3.
 hey @elonmusk this is fake news",-0.40625,0.84375,Positive
"RT @200_zoka: Ironically Ukraine caused more damage to NATO than Russia. Romanian MiG 21 ,now killed Polish citizens",0.15,0.25,Negative
RT @samanthamarika1: Will the White House withdraw its $37.7 billion funding request for Ukraine or is that money already in the process of…,0.0,0.0,Negative
@EmmanuelMacron L’Ukraine qui lance un missile sur la Pologne… vous condamnez aussi ? Ou ça passe ?,0.0,0.0,Negative
RT @KimDotcom: Ukraine executed the false flag attack on Poland so poorly that there was no chance to blame Russia without losing all credi…,-0.4,0.6,Positive
@RepMTG We'll deploy the Gazpacho police to track the breadcrumbs from here to Ukraine.,0.0,0.0,Negative
RT @jacksonhinklle: I was called a dangerous conspiracy theorist yesterday for stating that Ukraine was responsible for the deadly missile…,-0.2,0.616666667,Positive
"Oldlouis Auctions - Russia, Germany, Tannu Tuva, Ukraine, Zeppelin &amp; Airmail - Auctio - November 29 - December 14,… https://t.co/IUJa5OdxDa",0.0,0.0,Negative
RT @usownstheplanet: The Embassy confirms that #Ukraine has begun its “Associate Membership” of #NATO by attacking its #NATO neighbours in…,0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @maxkolonko: #SamBankmanFried sleeps with the fishes
⚫️#RREVOLUTION⚫️
BREAKING  rząd #Ukraine finansował Demokratów w wyborach do Kongre…",0.0,0.0,Negative
@DonaldJTrumpJr If a Ukrainian missile hit Poland a NATO member do we punish the aggressor which is Ukraine?,0.0,0.0,Negative
@EmmanuelMacron L’Ukraine qui lance un missile sur la Pologne… vous condamnez aussi ? Ou ça passe ?,0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
@WalterHicke Sie haben völlig recht! Der Gefährliche ist dieser größenwahnsinnige Schauspieler aus der Ukraine und nicht Putin!,0.0,0.0,Negative
"RT @MinisterBoomer: 🎅Let's light up children's eyes in Ukraine.🎅

They are brave &amp; strong. It's up to us to make them happy now.

🎄X-Mas wi…",0.608333333,0.858333333,Negative
@jschmidt2476 Ukraine hat mitten im Krieg in den ungarischen Gebieten Symbole für Frieden zwischen den Ungarn und U… https://t.co/ZgkLbGHdxI,0.0,0.0,Negative
Nato: We agree missile likely from Ukraine air defence https://t.co/dmlYMl1ISz https://t.co/rj4hj6PdYO,0.0,1.0,Negative
RT @FrancVelvet: @poptarts5001 @DefenceU So are you really criticizing Ukraine over stray rockets used in self defense and ignoring the 100…,0.2,0.2,Negative
@Zauxst @mtaibbi I get your point there but since we both seem to agree with each other on this one I'm going to go… https://t.co/NKJTcXAYXw,-0.125,0.375,Positive
RT @WarMonitor3: Croatia to provide 14 Mil Mi-8 helicopters to Ukraine in exchange for Blackhawk helicopters.,0.0,0.0,Negative
‘Both Poland and the United States would have to agree to Ukraine taking part in the investigation into a missile t… https://t.co/vsyaEVUuog,0.0,0.0,Negative
RT @wyattreed13: The plot to blow up various Italian targets — including a police station — appears to be the first attempted terror attack…,0.083333333,0.277777778,Negative
"RT @CliffMaloneyJr: Ukraine tried to lie the world into WWIII

Never forget this",0.0,0.0,Negative
,,,
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
RT @AFP: #BREAKING Top US general says low probability Ukraine can push Russia entirely out of territory https://t.co/imy8Q6STQG,0.1375,0.48125,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @ChristopherJM: Zelensky said he ""received signals"" from Western allies that Russia's Vladimir Putin would like to hold direct negotiati…",0.05,0.2,Negative
"RT @MadeInTheUSANJ: @DonaldJTrumpJr Take your warmongering distractions and propaganda back to Trump social where it’s welcome, Junior. We…",0.183333333,0.266666667,Negative
@RussianEmbassy @Telegraph @mfa_russia @rusemb_pl @BBCWorld @REESOxford @guardian @SkyNews @standardnews… https://t.co/fZ4Ra2DKFX,0.0,0.0,Negative
@Faytuks You can directly say you support Putin missile Ukraine. You agree Putin completely destroy Ukraine. Becaus… https://t.co/C18REQ1AZt,-0.05,0.2,Positive
@queen_brittania @xCosmicKittenx @StormDanser @elijahwood I'm sure it's purely coincidence that russia invaded Ukra… https://t.co/lai4nSVby4,0.357142857,0.694444444,Negative
"RT @hshLauraJ: Things are looking dangerous in Russia, Ukraine and Poland. I’m taking precautions. https://t.co/IMPgSZbhEj",-0.6,0.9,Positive
"RT @I_Katchanovski: I said that evidence, my research finding that I posted on social media shortly after it happened &amp; statements by Biden…",0.016666667,0.183333333,Negative
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
RT @KimDotcom: Ukraine executed the false flag attack on Poland so poorly that there was no chance to blame Russia without losing all credi…,-0.4,0.6,Positive
@Nate_V5 @lesiavasylenko Maybe Article 4 for NATO enforced no fly zone in Western Ukraine?,-0.2,0.45,Positive
RT @anders_aslund: A reasonable first NATO step would be to impose a no-fly zone over Ukraine to get rid of all the Russian air attacks on…,0.15,0.311111111,Negative
"RT @leslibless: Ukraine struck Poland — “QUICK! EMERGENCY MEETING! STAT DOD PRESS CONFERENCE! ARTICLE 5 NOW!”

Why should UKR be exempt fro…",0.813802083,0.5,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @KyivIndependent: ⚡️ Navy: Russia keeps over 100 Kalibr cruise missiles in Black, Caspian, Mediterranean seas.

According to Ukraine’s n…",-0.166666667,0.433333333,Positive
"RT @f_philippot: « AP, citant des responsables américains, annonce que les premières découvertes suggèrent que le missile qui a frappé la P…",0.0,0.0,Negative
RT @JackPosobiec: Ukraine asked for a full-scale NATO intervention yesterday,0.0,0.0,Negative
RT @avischarf: WSJ exculsive: Ukraine managed to land an Iranian Mohajer6 drone used by Russia. They found majority of parts originate in t…,0.0,0.0,Negative
"RT @KimDotcom: Must watch:
Does the US military leadership have enough of the US proxy war in Ukraine? Big development.
https://t.co/tyRWIV…",-0.033333333,0.233333333,Positive
"RT @L_ThinkTank: [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 La Hongrie qualifie les propos du Président ukrainien Zelensky « d'irresponsables » car « il…",-0.75,1.0,Positive
"@Reuters Ukraine missile paid by europian and usa tax payers money ,probably Poland it self.",0.0,0.0,Negative
"RT @MaajidNawaz: We TRIED to WARN you
و ما علينا الا البلاغ المبين

March 2022 with @Timcast:

“Azov NAZI Battalions are officially part of…",0.0,0.0,Negative
RT @marcfriedrich7: Ukrainische Luftabwehrraketen sind in Polen für zwei Opfer verantwortlich. Es ist unverantwortlich wie viele sofort nac…,0.0,0.0,Negative
"@ulfposh @welt Ein ""Bild"" sagt mehr als tausend Worte... #Springer #Ukraine https://t.co/7VjJvoc4Oi",0.0,0.0,Negative
"RT @KyivIndependent: ⚡️ Infrastructure Ministry: Ukraine donates 27,000 metric tons of grain to Ethiopia. 

The Infrastructure Ministry sai…",0.0,0.0,Negative
RT @UnityNewsNet: Just imagine a 'stray' missile from Ukraine finding it's way into Poland as the true FTX money laundering fraud comes to…,0.35,0.65,Negative
RT @ricwe123: @chenweihua When they found out that Ukraine attacked NATO...... https://t.co/FXJxTKRtru,0.0,0.0,Negative
